distance,point_est,ci_lower,ci_upper
0-1,2.144403536517369,0.015111475128341656,4.273695597906396
1-2,0.45242012823597744,-0.2617450494299448,1.1665853059018998
2-3,-0.16021563367928782,-0.3358591639491286,0.01542789659055302
3-4,0.06928844965276688,-0.0471048361207979,0.18568173542633165
4-5,-0.20077185885730717,-0.33690253027760675,-0.06464118743700756
