distance,point_est,ci_lower,ci_upper
0-1,3.277009712517773,0.476998308190427,6.077021116845119
1-2,-3.152413717791636,-3.6410093149438287,-2.6638181206394433
2-3,-0.16679900792348734,-0.40678184935570305,0.07318383350872837
3-4,0.20890733280554274,0.06755200844698553,0.3502626571641
4-5,0.12102120768101643,-0.06968815272333725,0.31173056808537014
