distance,point_est,ci_lower,ci_upper
0-1,NA,NA,NA
1-2,6.67507261778097,-10.670119578023453,24.020264813585392
2-3,4.433733161228409,0.6509396546200912,8.216526667836728
3-4,-1.7956926200446646,-5.439266141534489,1.84788090144516
4-5,9.483553005662293,3.6381121121557154,15.32899389916887
